"","year","UKPRN","Institution","cah","Subject","Level","QuestionNumber","A1","A2","A3","A4","A5","N/A","Confidence interval - min","Actual value","Confidence interval - max","Response","Sample Size","Positivity measure (%)","Benchmark (%)","Difference (ppt)","Standard deviation","Contribution to benchmark (%)","Materially below benchmark (%)","Broadly in line with benchmark (%)","Materially above benchmark (%)","Publication response headcount","Publication response rate (%)","theme","q","question","ans_sd","ans_d","ans_n","ans_a","ans_sa","r","tm","ucl","ucl_all","rzall","ucl_comp"
"1314",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q12","0%","5%","6%","44%","45%",0,"82%","89%","94%",177,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to",0,5,6,44,45,0.645,TRUE,TRUE,"UCL",0.248186757183598,TRUE
"1315",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q13","3%","3%","17%","55%","23%",0,"69%","77%","84%",177,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and guidance in relation to my course",3,3,17,55,23,0.46,TRUE,TRUE,"UCL",-0.0997747763141197,TRUE
"1316",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q14","1%","12%","23%","42%","22%",2,"55%","64%","72%",175,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices on my course",1,12,23,42,22,0.36,TRUE,TRUE,"UCL",-0.603290159814272,TRUE
"1317",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q15","3%","8%","22%","41%","27%",0,"59%","68%","76%",177,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and running smoothly",3,8,22,41,27,0.405,TRUE,TRUE,"UCL",-0.00745721995533211,TRUE
"1318",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q16","2%","8%","4%","52%","34%",0,"79%","86%","92%",177,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently for me",2,8,4,52,34,0.54,TRUE,TRUE,"UCL",-0.0256291783354223,TRUE
"1319",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q17","2%","5%","9%","48%","35%",1,"75%","83%","89%",176,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively",2,5,9,48,35,0.545,TRUE,TRUE,"UCL",0.146942709520204,TRUE
"1320",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q18","3%","4%","7%","50%","36%",1,"79%","86%","91%",176,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","The IT resources and facilities provided have supported my learning well",3,4,7,50,36,0.56,TRUE,TRUE,"UCL",-0.377730279258809,TRUE
"1321",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q19","1%","6%","9%","34%","51%",1,"77%","85%","90%",176,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources (e.g. books, online services and learning spaces) have supported my learning well",1,6,9,34,51,0.64,TRUE,TRUE,"UCL",-0.00811168154657233,TRUE
"1322",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q20","0%","3%","6%","48%","43%",4,"84%","91%","95%",173,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access course-specific resources (e.g. equipment, facilities, software, collections) when I needed to",0,3,6,48,43,0.655,TRUE,TRUE,"UCL",0.150532323893043,TRUE
"1323",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q21","11%","17%","14%","35%","24%",0,"49%","59%","67%",177,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","staffstudent","I feel part of a community of staff and students",11,17,14,35,24,0.22,TRUE,TRUE,"UCL",-0.625573697073796,TRUE
"1324",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q22","1%","3%","9%","50%","37%",1,"79%","87%","92%",176,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","studentwork","I have had the right opportunities to work with other students as part of my course",1,3,9,50,37,0.595,TRUE,TRUE,"UCL",0.243131050641492,TRUE
"1325",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q23","1%","3%","4%","47%","45%",2,"86%","93%","96%",175,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","opportunity","I have had the right opportunities to provide feedback on my course",1,3,4,47,45,0.66,TRUE,TRUE,"UCL",0.284265471279457,TRUE
"1326",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q24","4%","5%","15%","38%","37%",3,"66%","75%","82%",174,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","valued","Staff value students’ views and opinions about the course",4,5,15,38,37,0.495,TRUE,TRUE,"UCL",-0.10462034241528,TRUE
"1327",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q25","7%","11%","19%","36%","27%",3,"54%","63%","71%",174,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","acted_upon","It is clear how students’ feedback on the course has been acted on",7,11,19,36,27,0.325,TRUE,TRUE,"UCL",-0.0321108612134943,TRUE
"1328",2019,10007784,"University College London","CAH04-01","Psychology","First degree","Q27","0%","7%","12%","49%","32%",2,"73%","81%","87%",175,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course",0,7,12,49,32,0.53,FALSE,TRUE,"UCL",-0.271839312948228,TRUE
"1329",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q01","0%","9%","14%","59%","18%",0,"64%","77%","86%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things",0,9,14,59,18,0.43,TRUE,FALSE,"All other",-1.40987029978734,TRUE
"1330",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q02","3%","12%","26%","42%","17%",0,"46%","59%","71%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting",3,12,26,42,17,0.29,TRUE,FALSE,"All other",-2.17224616434665,TRUE
"1331",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q03","8%","12%","12%","41%","27%",0,"55%","68%","79%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating",8,12,12,41,27,0.335,TRUE,FALSE,"All other",-2.40880546135738,TRUE
"1332",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q04","6%","12%","14%","42%","26%",0,"55%","68%","79%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","challenge","My course has challenged me to achieve my best work",6,12,14,42,26,0.35,TRUE,FALSE,"All other",-1.50865366240885,TRUE
"1333",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q05","6%","3%","8%","47%","36%",0,"71%","83%","91%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","depth","My course has provided me with opportunities to explore ideas or concepts in depth",6,3,8,47,36,0.52,TRUE,FALSE,"All other",-0.382295021848591,TRUE
"1334",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q06","3%","6%","14%","48%","29%",0,"64%","77%","86%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","diff_topics","My course has provided me with opportunities to bring information and ideas together from different topics",3,6,14,48,29,0.47,TRUE,FALSE,"All other",-0.995039141359608,TRUE
"1335",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q07","6%","15%","20%","33%","26%",0,"46%","59%","71%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","apply","My course has provided me with opportunities to apply what I have learnt",6,15,20,33,26,0.29,TRUE,FALSE,"All other",-1.04305972905686,TRUE
"1336",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q08","3%","15%","17%","35%","30%",0,"52%","65%","76%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance",3,15,17,35,30,0.37,TRUE,FALSE,"All other",-0.630914214276765,TRUE
"1337",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q09","5%","20%","20%","38%","18%",0,"43%","56%","68%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Marking and assessment has been fair",5,20,20,38,18,0.22,TRUE,FALSE,"All other",-1.20707157218131,TRUE
"1338",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q10","17%","18%","32%","26%","8%",0,"22%","33%","47%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been timely",17,18,32,26,8,-0.05,TRUE,FALSE,"All other",-2.49512017588117,TRUE
"1339",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q11","3%","18%","15%","44%","20%",0,"50%","64%","75%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","I have received helpful comments on my work",3,18,15,44,20,0.3,TRUE,FALSE,"All other",-0.619786411563205,TRUE
"1340",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q12","3%","6%","14%","43%","34%",1,"64%","77%","86%",65,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to",3,6,14,43,34,0.495,TRUE,FALSE,"All other",-1.19988605272376,TRUE
"1341",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q13","6%","14%","17%","44%","20%",0,"50%","64%","75%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and guidance in relation to my course",6,14,17,44,20,0.29,TRUE,FALSE,"All other",-1.38967742339307,TRUE
"1342",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q14","5%","19%","27%","33%","17%",2,"37%","50%","63%",64,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices on my course",5,19,27,33,17,0.19,TRUE,FALSE,"All other",-1.92831910695467,TRUE
"1343",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q15","6%","5%","21%","47%","21%",0,"55%","68%","79%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and running smoothly",6,5,21,47,21,0.36,TRUE,FALSE,"All other",-0.258151408453703,TRUE
"1344",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q16","2%","0%","6%","42%","50%",0,"82%","92%","97%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently for me",2,0,6,42,50,0.69,TRUE,FALSE,"All other",1.19496043988907,TRUE
"1345",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q17","0%","5%","11%","53%","31%",2,"72%","84%","92%",64,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively",0,5,11,53,31,0.55,TRUE,FALSE,"All other",0.180873116991232,TRUE
"1346",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q18","2%","2%","14%","41%","42%",0,"71%","83%","91%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","The IT resources and facilities provided have supported my learning well",2,2,14,41,42,0.595,TRUE,FALSE,"All other",-0.0322547460683968,TRUE
"1347",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q19","3%","6%","12%","38%","41%",0,"66%","79%","88%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources (e.g. books, online services and learning spaces) have supported my learning well",3,6,12,38,41,0.54,TRUE,FALSE,"All other",-0.866597978558868,TRUE
"1348",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q20","3%","3%","17%","38%","39%",0,"64%","77%","86%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access course-specific resources (e.g. equipment, facilities, software, collections) when I needed to",3,3,17,38,39,0.535,TRUE,FALSE,"All other",-1.12397468506805,TRUE
"1349",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q21","8%","17%","26%","27%","23%",0,"37%","50%","63%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","staffstudent","I feel part of a community of staff and students",8,17,26,27,23,0.2,TRUE,FALSE,"All other",-0.760003239422988,TRUE
"1350",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q22","3%","2%","14%","56%","26%",0,"70%","82%","90%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","studentwork","I have had the right opportunities to work with other students as part of my course",3,2,14,56,26,0.5,TRUE,FALSE,"All other",-0.442237203094396,TRUE
"1351",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q23","0%","9%","15%","43%","32%",1,"62%","75%","85%",65,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","opportunity","I have had the right opportunities to provide feedback on my course",0,9,15,43,32,0.49,TRUE,FALSE,"All other",-1.39488405674338,TRUE
"1352",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q24","6%","9%","18%","35%","32%",0,"53%","67%","78%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","valued","Staff value students’ views and opinions about the course",6,9,18,35,32,0.39,TRUE,FALSE,"All other",-0.908719631238192,TRUE
"1353",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q25","9%","18%","20%","38%","14%",1,"39%","52%","65%",65,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","acted_upon","It is clear how students’ feedback on the course has been acted on",9,18,20,38,14,0.15,TRUE,FALSE,"All other",-1.03727127032605,TRUE
"1354",2019,10007775,"Queen Mary University of London","CAH04-01","Psychology","First degree","Q27","5%","9%","15%","55%","17%",0,"58%","71%","82%",66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course",5,9,15,55,17,0.35,FALSE,FALSE,"All other",-1.57598342501465,TRUE
"1355",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q01","0%","1%","3%","70%","26%",0,"91%","96%","98%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things",0,1,3,70,26,0.605,TRUE,FALSE,"All other",0.627474785568551,TRUE
"1356",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q02","1%","2%","8%","59%","30%",0,"83%","89%","93%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting",1,2,8,59,30,0.575,TRUE,FALSE,"All other",0.792476683259947,TRUE
"1357",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q03","1%","1%","3%","51%","45%",0,"91%","96%","98%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating",1,1,3,51,45,0.69,TRUE,FALSE,"All other",0.735859204207915,TRUE
"1358",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q04","1%","2%","14%","47%","35%",0,"75%","82%","88%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","challenge","My course has challenged me to achieve my best work",1,2,14,47,35,0.565,TRUE,FALSE,"All other",0.349433313327443,TRUE
"1359",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q05","1%","4%","10%","46%","38%",0,"78%","85%","90%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","depth","My course has provided me with opportunities to explore ideas or concepts in depth",1,4,10,46,38,0.58,TRUE,FALSE,"All other",0.171524002198228,TRUE
"1360",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q06","2%","4%","12%","43%","38%",0,"74%","82%","87%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","diff_topics","My course has provided me with opportunities to bring information and ideas together from different topics",2,4,12,43,38,0.555,TRUE,FALSE,"All other",-0.210419161010669,TRUE
"1361",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q07","2%","7%","13%","45%","33%",0,"70%","78%","84%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","apply","My course has provided me with opportunities to apply what I have learnt",2,7,13,45,33,0.5,TRUE,FALSE,"All other",0.527270667440256,TRUE
"1362",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q08","5%","8%","14%","43%","30%",0,"65%","73%","80%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance",5,8,14,43,30,0.425,TRUE,FALSE,"All other",-0.226793555246668,TRUE
"1363",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q09","6%","12%","15%","45%","22%",0,"59%","67%","74%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Marking and assessment has been fair",6,12,15,45,22,0.325,TRUE,FALSE,"All other",-0.408841995437557,TRUE
"1364",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q10","2%","4%","10%","44%","40%",0,"77%","84%","89%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been timely",2,4,10,44,40,0.58,TRUE,FALSE,"All other",0.670918445516855,TRUE
"1365",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q11","2%","11%","15%","51%","21%",0,"64%","72%","79%",181,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","I have received helpful comments on my work",2,11,15,51,21,0.39,TRUE,FALSE,"All other",-0.0559854816652795,TRUE
"1366",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q12","0%","3%","4%","30%","63%",2,"87%","93%","96%",179,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to",0,3,4,30,63,0.765,TRUE,FALSE,"All other",1.40664500510949,TRUE
"1367",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q13","1%","4%","10%","50%","34%",1,"78%","85%","90%",180,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and guidance in relation to my course",1,4,10,50,34,0.56,TRUE,FALSE,"All other",0.658991486673499,TRUE
"1368",2019,10005553,"Royal Holloway and Bedford New College","CAH04-01","Psychology","First degree","Q14","2%","5%","16%","41%","37%",2,"70%","78%","84%",179,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices on my course",2,5,16,41,37,0.53,TRUE,FALSE,"All other",0.721738787326128,TRUE
